1001952163	20210901	202109	2021	2021.6603	AFG	AFGHAN	AFG								CANMIL	CANADA	CAN					MIL			0	110	110	11	3	-2.0	7	1	7	2.17076700434153	1	Afghanistan	AF	AF		33	66	AF	1	Canada	CA	CA		60	-96	CA	1	Afghanistan	AF	AF		33	66	AF	20210901031500	https://www.winnipegfreepress.com/opinion/editorials/canada-manitoba-can-support-afghan-refugees-575215392.html
1001952164	20210901	202109	2021	2021.6603	AFG	AFGHAN	AFG								CANMIL	CANADA	CAN					MIL			0	110	110	11	3	-2.0	1	1	1	2.17076700434153	1	Canada	CA	CA		60	-96	CA	1	Afghanistan	AF	AF		33	66	AF	1	Canada	CA	CA		60	-96	CA	20210901031500	https://www.winnipegfreepress.com/opinion/editorials/canada-manitoba-can-support-afghan-refugees-575215392.html
1001952165	20210901	202109	2021	2021.6603	AFG	AFGHAN	AFG								CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	4	1	4	-2.6640355204736	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.latimes.com/entertainment-arts/story/2021-08-31/afghanistan-internet-evacuation
1001952166	20210901	202109	2021	2021.6603	AFG	AFGHAN	AFG								CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	1	1	1	-2.6640355204736	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.latimes.com/entertainment-arts/story/2021-08-31/afghanistan-internet-evacuation
1001952167	20210901	202109	2021	2021.6603	AFG	AFGHAN	AFG								EUR	EUROPEAN	EUR								0	040	040	04	1	1.0	5	1	5	-3.22128851540616	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.thehindu.com/news/international/september-1-2021-afghanistan-live-updates/article36217343.ece
1001952168	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								GOV	EMBASSY						GOV			1	071	071	07	2	7.4	1	1	1	-2.4793388429752	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20210901031500	https://www.stwnewspress.com/news/oklahoma-congressman-s-whereabouts-unknown-after-second-attempt-to-enter-afghanistan/article_ab681344-0ace-11ec-9c5b-db56a51cda24.html
1001952169	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								GOV	EMBASSY						GOV			1	071	071	07	2	7.4	7	1	7	-2.4793388429752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.stwnewspress.com/news/oklahoma-congressman-s-whereabouts-unknown-after-second-attempt-to-enter-afghanistan/article_ab681344-0ace-11ec-9c5b-db56a51cda24.html
1001952170	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								GOV	EMBASSY						GOV			1	071	071	07	2	7.4	1	1	1	-2.4793388429752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20210901031500	https://www.stwnewspress.com/news/oklahoma-congressman-s-whereabouts-unknown-after-second-attempt-to-enter-afghanistan/article_ab681344-0ace-11ec-9c5b-db56a51cda24.html
1001952171	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								GOV	EMBASSY						GOV			1	071	071	07	2	7.4	1	1	1	-2.4793388429752	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20210901031500	https://www.stwnewspress.com/news/oklahoma-congressman-s-whereabouts-unknown-after-second-attempt-to-enter-afghanistan/article_ab681344-0ace-11ec-9c5b-db56a51cda24.html
1001952172	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MED	PUBLICATION						MED			0	011	011	01	1	-0.1	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952173	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MED	PUBLICATION						MED			0	011	011	01	1	-0.1	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952174	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MED	PUBLICATION						MED			0	020	020	02	1	3.0	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952175	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MED	PUBLICATION						MED			0	020	020	02	1	3.0	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952176	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MED	PUBLICATION						MED			0	124	124	12	3	-4.0	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952177	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MED	PUBLICATION						MED			0	124	124	12	3	-4.0	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952178	20210901	202109	2021	2021.6603	AFG	AFGHAN	AFG								MIL	ARMY						MIL			0	080	080	08	2	5.0	1	1	1	-0.17528483786152	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://calgaryherald.com/opinion/michael-higgins-1250-canadians-are-stuck-in-afghanistan-ottawa-has-no-good-plan-to-rescue-them/wcm/d058bf32-ab89-4050-9641-92ae00c00be3
1001952179	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								MOS	MUSLIM				MOS					1	100	100	10	3	-5.0	2	1	2	-0.64102564102565	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210901031500	https://timesofindia.indiatimes.com/india/hindustani-islam-is-different-naseeruddin-shah/articleshow/85821326.cms
1001952180	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								UAF	TERRORIST ORGANIZATION						UAF			0	042	042	04	1	1.9	10	1	10	-5.98613736609956	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20210901031500	https://www.washingtonpost.com/politics/biden-war-over-afghan-rescue/2021/08/31/a388b88e-0a76-11ec-9781-07796ffb56fe_story.html
1001952181	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-3.41151385927505	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20210901031500	https://www.washingtonpost.com/politics/afghanistan-biden-republicans/2021/08/31/2e0c6168-0a6d-11ec-9781-07796ffb56fe_story.html
1001952182	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-3.41151385927505	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	20210901031500	https://www.washingtonpost.com/politics/afghanistan-biden-republicans/2021/08/31/2e0c6168-0a6d-11ec-9781-07796ffb56fe_story.html
1001952183	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	ORLANDO	USA								1	042	042	04	1	1.9	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952184	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	ORLANDO	USA								1	042	042	04	1	1.9	4	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952185	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	ORLANDO	USA								1	042	042	04	1	1.9	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952186	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	ORLANDO	USA								1	044	044	04	1	2.5	2	1	2	-4.58015267175572	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952187	20210901	202109	2021	2021.6603	AFG	AFGHANISTAN	AFG								USA	ORLANDO	USA								1	044	044	04	1	2.5	2	1	2	-4.58015267175572	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	http://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq
1001952188	20210901	202109	2021	2021.6603	AFGGOV	AFGHANISTAN	AFG					GOV			AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	1	1	1	-3.2069970845481	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20210901031500	https://dailytimes.com.pk/810365/over-and-out-2/
1001952189	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	040	040	04	1	1.0	5	1	5	1.10803324099723	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952190	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	046	046	04	1	7.0	6	1	6	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								1	Iran	IR	IR		32	53	IR	20210901031500	https://dailytimes.com.pk/810349/india-holds-formal-talks-with-taliban/
1001952191	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	046	046	04	1	7.0	2	1	2	0	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20210901031500	https://dailytimes.com.pk/810349/india-holds-formal-talks-with-taliban/
1001952192	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	046	046	04	1	7.0	8	1	8	0	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								1	India	IN	IN		20	77	IN	20210901031500	https://www.msn.com/en-in/autos/news/india-holds-first-official-talks-with-taliban/ar-AANXwAs
1001952193	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	046	046	04	1	7.0	4	2	4	0.554016620498615	1	India	IN	IN		20	77	IN	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.msn.com/en-in/autos/news/india-holds-first-official-talks-with-taliban/ar-AANXwAs
1001952194	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	046	046	04	1	7.0	6	1	6	1.10803324099723	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952195	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	046	046	04	1	7.0	2	1	2	0	1	Russia	RS	RS		60	100	RS	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20210901031500	https://dailytimes.com.pk/810349/india-holds-formal-talks-with-taliban/
1001952196	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													0	0874	087	08	2	10.0	8	1	8	-5.98613736609956	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	https://www.washingtonpost.com/politics/biden-war-over-afghan-rescue/2021/08/31/a388b88e-0a76-11ec-9781-07796ffb56fe_story.html
1001952197	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	190	190	19	4	-10.0	3	1	3	-4.9645390070922	4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	0								4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	20210901031500	https://dailytimes.com.pk/810348/eight-taliban-killed-in-panjshir-fighting/
1001952198	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	10	1	10	-0.64102564102565	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210901031500	https://timesofindia.indiatimes.com/india/hindustani-islam-is-different-naseeruddin-shah/articleshow/85821326.cms
1001952199	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	AFGHANISTAN	AFG								0	0874	087	08	2	10.0	2	1	2	-3.22128851540616	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.thehindu.com/news/international/september-1-2021-afghanistan-live-updates/article36217343.ece
1001952200	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFGMED	AFGHANISTAN	AFG					MED			1	040	040	04	1	1.0	2	1	2	11.5384615384615	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210901031500	http://www.msn.com/en-us/news/world/taliban-celebrate-departure-of-last-us-troops/vi-AANXCP7
1001952201	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			CVL	CIVILIAN						CVL			0	060	060	06	2	6.0	5	1	5	-2.80701754385965	1	Qatar	QA	QA		25.5	51.25	QA	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20210901031500	https://dailytimes.com.pk/810347/what-to-expect-in-post-us-afghanistan/
1001952202	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	AMBASSADOR						GOV			1	010	010	01	1	0.0	1	1	1	1.10803324099723	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952203	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	AMBASSADOR						GOV			1	010	010	01	1	0.0	3	1	3	1.10803324099723	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952204	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	AMBASSADOR						GOV			1	030	030	03	1	4.0	3	1	3	1.10803324099723	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Lashkar, North-West Frontier, Pakistan	PK	PK03	40348	34.945	72.8164	6094009	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952205	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	5	1	5	-2.80701754385965	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20210901031500	https://dailytimes.com.pk/810347/what-to-expect-in-post-us-afghanistan/
1001952206	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			MOS	ISLAMIC				MOS					0	0243	024	02	1	-0.3	5	1	5	-5.98613736609956	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.washingtonpost.com/politics/biden-war-over-afghan-rescue/2021/08/31/a388b88e-0a76-11ec-9781-07796ffb56fe_story.html
1001952207	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			MOS	MUSLIM				MOS					1	051	051	05	1	3.4	10	1	10	-0.64102564102565	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210901031500	https://timesofindia.indiatimes.com/india/hindustani-islam-is-different-naseeruddin-shah/articleshow/85821326.cms
1001952208	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			QATGOV	QATAR	QAT					GOV			1	046	046	04	1	7.0	4	1	4	1.10803324099723	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952209	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			QATGOV	QATAR	QAT					GOV			1	046	046	04	1	7.0	1	1	1	1.10803324099723	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	India	IN	IN		20	77	IN	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20210901031500	https://economictimes.indiatimes.com/news/defence/india-holds-talks-with-talibs-discusses-return-of-indians/articleshow/85814240.cms
1001952210	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			REB	INSURGENT GROUP						REB			1	100	100	10	3	-5.0	2	1	2	-3.22128851540616	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	India	IN	IN		20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.thehindu.com/news/international/september-1-2021-afghanistan-live-updates/article36217343.ece
1001952211	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			UAFUAF	MILITIA						UAF	UAF		1	190	190	19	4	-10.0	6	1	6	-4.9645390070922	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://dailytimes.com.pk/810348/eight-taliban-killed-in-panjshir-fighting/
1001952212	20210901	202109	2021	2021.6603	AFGINSTAL	TALIBAN	AFG	TAL				INS			USA	UNITED STATES	USA								0	0874	087	08	2	10.0	2	1	2	-5.98613736609956	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210901031500	https://www.washingtonpost.com/politics/biden-war-over-afghan-rescue/2021/08/31/a388b88e-0a76-11ec-9781-07796ffb56fe_story.html
1001952213	20210901	202109	2021	2021.6603	AFGINSTALREB	TALIBAN	AFG	TAL				INS	REB		AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		0	190	190	19	4	-10.0	2	1	2	-3.84615384615384	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	20210901031500	https://isp.netscape.com/news/world/story/0002/20210901/KBN2FW07I_12
1001952214	20210901	202109	2021	2021.6603	AFGINSTALREB	TALIBAN	AFG	TAL				INS	REB		AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		0	190	190	19	4	-10.0	8	1	8	-3.84615384615384	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	20210901031500	https://isp.netscape.com/news/world/story/0002/20210901/KBN2FW07I_12
1001952215	20210901	202109	2021	2021.6603	AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		AFG	AFGHANISTAN	AFG								0	017	017	01	1	0.0	10	1	10	1.7175572519084	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210901031500	https://www.business-standard.com/article/international/eu-to-ensure-humanitarian-aid-reaches-vulnerable-population-in-afghanistan-121090100075_1.html
1001952216	20210901	202109	2021	2021.6603	AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		AFG	AFGHANISTAN	AFG								0	190	190	19	4	-10.0	1	1	1	-3.84615384615384	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	20210901031500	https://isp.netscape.com/news/world/story/0002/20210901/KBN2FW07I_12
