1001818316	20210831	202108	2021	2021.6603											CANBUS	SASKATCHEWAN	CAN					BUS			1	042	042	04	1	1.9	12	2	12	0.11890875414449	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20210831110000	https://www.finanznachrichten.de/nachrichten-2021-08/53817246-rok-resources-inc-rok-resources-announces-interest-in-hub-city-lithium-corp-200.htm
1001818317	20210831	202108	2021	2021.6603											CHN	CHINA	CHN								1	057	057	05	1	8.0	2	1	2	2.6615969581749	0								4	Qionghai, Hainan, China	CH	CH31	13072	19.2425	110.464	-1911423	4	Qionghai, Hainan, China	CH	CH31	13072	19.2425	110.464	-1911423	20210831110000	https://autonews.gasgoo.com/70018619.html
1001818318	20210831	202108	2021	2021.6603											CHN	BEIJING	CHN								1	057	057	05	1	8.0	8	1	8	4.48275862068966	0								4	Xinchen, Zhejiang, China	CH	CH02	13325	29.2195	119.375	10428472	4	Xinchen, Zhejiang, China	CH	CH02	13325	29.2195	119.375	10428472	20210831110000	https://autonews.gasgoo.com/70018617.html
1001818319	20210831	202108	2021	2021.6603											CHN	CHINA	CHN								0	062	062	06	2	7.4	1	1	1	-2.52525252525253	0								4	Zarya, Vladimirskaya Oblast', Russia	RS	RS83	25112	56.2978	41.3575	9262540	4	Zarya, Vladimirskaya Oblast', Russia	RS	RS83	25112	56.2978	41.3575	9262540	20210831110000	https://mysteriousuniverse.org/2021/08/russian-cosmonauts-discover-new-cracks-on-the-international-space-station/
1001818320	20210831	202108	2021	2021.6603											CHN	CHINA	CHN								0	062	062	06	2	7.4	4	1	4	-2.52525252525253	0								1	China	CH	CH		35	105	CH	4	Zarya, Vladimirskaya Oblast', Russia	RS	RS83	25112	56.2978	41.3575	9262540	20210831110000	https://mysteriousuniverse.org/2021/08/russian-cosmonauts-discover-new-cracks-on-the-international-space-station/
1001818321	20210831	202108	2021	2021.6603											COP	DEPUTY						COP			1	040	040	04	1	1.0	12	2	12	0	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20210831110000	https://www.theage.com.au/national/queensland/qld-s-border-negotiator-concedes-checkpoint-shift-is-off-the-cards-20210831-p58nhx.html
1001818322	20210831	202108	2021	2021.6603											COP	DEPUTY						COP			1	043	043	04	1	2.8	12	2	12	0	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20210831110000	https://www.theage.com.au/national/queensland/qld-s-border-negotiator-concedes-checkpoint-shift-is-off-the-cards-20210831-p58nhx.html
1001818323	20210831	202108	2021	2021.6603											COP	POLICE CHIEF						COP			0	061	061	06	2	6.4	5	1	5	-5.65217391304348	0								0								0								20210831110000	https://news.visayandailystar.com/slain-cop-involved-in-arrest-of-high-value-targets-bcpo/
1001818324	20210831	202108	2021	2021.6603											COP	POLICE						COP			0	130	130	13	3	-4.4	16	1	16	-1.58730158730158	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20210831110000	https://menafn.com/1102713776/Bluru-accident-victims-Karuna-Sagar-and-Bindu-had-marriage-plans&source=22
1001818325	20210831	202108	2021	2021.6603											COP	POLICE						COP			0	130	130	13	3	-4.4	4	1	4	-1.58730158730158	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20210831110000	https://menafn.com/1102713776/Bluru-accident-victims-Karuna-Sagar-and-Bindu-had-marriage-plans&source=22
